Timestamp,Generation,AliveCount,AvgLength,MaxLength,Aggressiveness
2025-12-28 18:22:30,5295,18,1.89,13,0.1111
2025-12-28 18:22:30,5298,15,2.00,13,0.1333
2025-12-28 18:22:30,5307,16,2.00,13,0.1875
2025-12-28 18:22:30,5312,11,2.18,13,0.2727
2025-12-28 18:22:30,5318,15,1.73,13,0.2000
2025-12-28 18:22:30,5322,11,2.09,13,0.1818
2025-12-28 18:22:30,5327,16,1.81,13,0.1250
2025-12-28 18:22:30,5333,10,2.10,13,0.0000
2025-12-28 18:22:30,5338,15,1.73,13,0.3333
2025-12-28 18:22:30,5350,13,1.92,13,0.0769
2025-12-28 18:22:30,5354,20,1.45,13,0.1000
2025-12-28 18:22:30,5356,18,1.56,13,0.1111
2025-12-28 18:22:30,5364,10,2.00,13,0.0000
2025-12-28 18:22:30,5367,17,1.59,13,0.1176
2025-12-28 18:22:31,5373,11,1.73,13,0.0000
2025-12-28 18:22:31,5377,17,1.59,13,0.2941
2025-12-28 18:22:31,5385,19,1.84,13,0.2632
2025-12-28 18:22:31,5390,14,2.29,13,0.2143
2025-12-28 18:22:31,5397,17,1.82,13,0.1765
2025-12-28 18:22:31,5400,14,1.93,13,0.3571
2025-12-28 18:22:31,5407,18,1.50,13,0.0556
2025-12-28 18:22:31,5413,12,1.67,13,0.0000
2025-12-28 18:22:31,5419,16,1.56,13,0.1250
2025-12-28 18:22:31,5427,18,1.44,13,0.2222
2025-12-28 18:22:31,5433,12,1.75,13,0.3333
2025-12-28 18:22:31,5437,18,1.56,13,0.2778
2025-12-28 18:22:31,5443,12,1.83,13,0.2500
2025-12-28 18:22:31,5451,14,1.57,13,0.0714
2025-12-28 18:22:31,5458,17,1.65,13,0.1176
2025-12-28 18:22:31,5466,19,1.63,13,0.3158
2025-12-28 18:22:31,5470,15,1.73,13,0.2667
2025-12-28 18:22:31,5475,10,2.30,13,0.1000
2025-12-28 18:22:31,5481,14,1.79,13,0.2143
2025-12-28 18:22:31,5490,15,2.13,13,0.1333
2025-12-28 18:22:31,5495,10,2.40,13,0.0000
2025-12-28 18:22:31,5498,17,1.76,13,0.3529
2025-12-28 18:22:31,5509,16,1.81,13,0.0000
2025-12-28 18:22:31,5510,15,1.80,13,0.1333
2025-12-28 18:22:31,5515,10,2.30,13,0.0000
2025-12-28 18:22:31,5519,16,1.81,13,0.0000
2025-12-28 18:22:31,5524,11,2.09,13,0.0000
2025-12-28 18:22:31,5528,18,1.50,13,0.1667
2025-12-28 18:22:31,5533,13,2.08,13,0.3077
2025-12-28 18:22:31,5538,18,1.67,13,0.2222
2025-12-28 18:22:31,5544,12,2.25,13,0.2500
2025-12-28 18:22:31,5550,17,1.53,13,0.1765
2025-12-28 18:22:31,5555,12,2.17,13,0.2500
2025-12-28 18:22:31,5558,19,1.74,13,0.1053
2025-12-28 18:22:31,5563,14,2.00,13,0.2857
2025-12-28 18:22:31,5569,18,1.56,13,0.2222
2025-12-28 18:22:31,5576,11,1.45,13,0.0909
2025-12-28 18:22:31,5583,14,1.43,13,0.0714
2025-12-28 18:22:32,5590,17,1.24,13,0.1765
2025-12-28 18:22:32,5594,13,1.38,13,0.2308
2025-12-28 18:22:32,5601,16,1.25,13,0.2500
2025-12-28 18:22:32,5606,11,1.45,13,0.0909
2025-12-28 18:22:32,5612,15,1.27,13,0.2667
2025-12-28 18:22:32,5617,10,1.50,13,0.2000
2025-12-28 18:22:32,5622,15,1.53,13,0.4000
2025-12-28 18:22:32,5629,18,1.56,13,0.1667
2025-12-28 18:22:32,5636,11,1.64,13,0.1818
2025-12-28 18:22:32,5642,15,1.33,13,0.3333
2025-12-28 18:22:32,5651,16,1.12,13,0.0625
2025-12-28 18:22:32,5656,11,1.36,13,0.0909
2025-12-28 18:22:32,5660,17,1.24,13,0.0588
2025-12-28 18:22:32,5662,15,1.47,13,0.0667
2025-12-28 18:22:32,5670,17,1.24,13,0.2353
2025-12-28 18:22:32,5679,18,1.17,13,0.2222
2025-12-28 18:22:32,5685,12,1.33,13,0.3333
2025-12-28 18:22:32,5691,16,1.19,13,0.3125
2025-12-28 18:22:32,5694,13,1.38,13,0.0000
2025-12-28 18:22:32,5700,17,1.12,13,0.2353
2025-12-28 18:22:32,5709,18,1.17,13,0.2778
2025-12-28 18:22:32,5713,14,1.50,13,0.1429
2025-12-28 18:22:32,5716,11,1.55,13,0.0909
2025-12-28 18:22:32,5725,12,1.25,13,0.1667
2025-12-28 18:22:32,5729,18,1.17,13,0.1667
2025-12-28 18:22:32,5737,10,1.40,13,0.0000
2025-12-28 18:22:32,5743,14,1.00,13,0.1429
2025-12-28 18:22:32,5751,16,1.06,13,0.6875
2025-12-28 18:22:32,5756,11,1.18,13,0.3636
2025-12-28 18:22:32,5766,11,1.09,13,0.1818
2025-12-28 18:22:32,5768,19,1.05,13,0.2105
2025-12-28 18:22:32,5772,15,1.27,13,0.2667
2025-12-28 18:22:32,5782,15,1.13,13,0.2000
2025-12-28 18:22:32,5785,12,1.08,13,0.1667
2025-12-28 18:22:32,5793,14,1.21,13,0.0714
2025-12-28 18:22:32,5798,19,1.11,13,0.1053
2025-12-28 18:22:32,5800,17,1.47,13,0.1765
2025-12-28 18:22:32,5806,11,1.55,13,0.0000
2025-12-28 18:22:32,5810,17,1.24,13,0.0588
2025-12-28 18:22:33,5819,18,1.28,13,0.1667
2025-12-28 18:22:33,5823,14,1.29,13,0.0714
2025-12-28 18:22:33,5831,16,1.19,13,0.2500
2025-12-28 18:22:33,5833,14,1.21,13,0.1429
2025-12-28 18:22:33,5843,14,1.07,13,0.2857
2025-12-28 18:22:33,5849,18,1.11,13,0.2778
2025-12-28 18:22:33,5857,10,1.10,13,0.1000
2025-12-28 18:22:33,5861,16,1.19,13,0.3125
2025-12-28 18:22:33,5867,10,1.50,13,0.2000
2025-12-28 18:22:33,5873,14,1.29,13,0.2143
2025-12-28 18:22:33,5877,10,1.40,13,0.1000
2025-12-28 18:22:33,5882,15,1.27,13,0.1333
2025-12-28 18:22:33,5889,18,1.11,13,0.3333
2025-12-28 18:22:33,5894,13,1.23,13,0.2308
2025-12-28 18:22:33,5901,16,1.12,13,0.2500
2025-12-28 18:22:33,5908,19,1.00,13,0.1053
2025-12-28 18:22:33,5911,16,1.06,13,0.1250
2025-12-28 18:22:33,5919,18,1.11,13,0.1667
2025-12-28 18:22:33,5923,14,1.29,13,0.2143
2025-12-28 18:22:33,5931,16,1.38,13,0.1875
2025-12-28 18:22:33,5938,19,1.37,13,0.2105
2025-12-28 18:22:33,5942,15,1.27,13,0.2667
2025-12-28 18:22:33,5947,10,1.40,13,0.1000
2025-12-28 18:22:33,5951,16,1.19,13,0.2500
2025-12-28 18:22:33,5959,18,1.28,13,0.3333
2025-12-28 18:22:33,5969,18,1.28,13,0.4444
2025-12-28 18:22:33,5975,12,1.42,13,0.5833
2025-12-28 18:22:33,5983,14,1.14,13,0.3571
2025-12-28 18:22:33,5988,19,1.11,13,0.3158
2025-12-28 18:22:33,5993,14,1.43,13,0.2143
2025-12-28 18:22:33,5997,10,1.70,13,0.1000
2025-12-28 18:22:33,6001,16,1.38,13,0.1250
2025-12-28 18:22:33,6007,10,1.40,13,0.1000
2025-12-28 18:22:33,6013,14,1.21,13,0.3571
2025-12-28 18:22:33,6018,19,1.11,13,0.3158
2025-12-28 18:22:33,6026,11,1.09,13,0.1818
2025-12-28 18:22:33,6034,13,1.15,13,0.3077
2025-12-28 18:22:33,6039,18,1.22,13,0.2222
2025-12-28 18:22:34,6043,14,1.21,13,0.2857
2025-12-28 18:22:34,6051,16,1.12,13,0.2500
2025-12-28 18:22:34,6056,11,1.64,13,0.0909
2025-12-28 18:22:34,6061,16,1.44,13,0.1875
2025-12-28 18:22:34,6065,12,1.58,13,0.2500
2025-12-28 18:22:34,6071,16,1.62,13,0.3125
2025-12-28 18:22:34,6077,10,1.40,13,0.2000
2025-12-28 18:22:34,6083,14,1.21,13,0.2857
2025-12-28 18:22:34,6087,10,1.30,13,0.1000
2025-12-28 18:22:34,6091,16,1.19,13,0.1875
2025-12-28 18:22:34,6098,19,1.16,13,0.3158
2025-12-28 18:22:34,6103,14,1.21,13,0.2143
2025-12-28 18:22:34,6114,13,1.46,13,0.2308
2025-12-28 18:22:34,6117,10,1.50,13,0.1000
2025-12-28 18:22:34,6121,16,1.38,13,0.1875
2025-12-28 18:22:34,6126,11,1.45,13,0.3636
2025-12-28 18:22:34,6130,17,1.12,13,0.1765
2025-12-28 18:22:34,6139,18,1.33,13,0.0556
2025-12-28 18:22:34,6143,14,1.50,13,0.2143
2025-12-28 18:22:34,6149,18,1.28,13,0.1667
2025-12-28 18:22:34,6153,14,1.36,13,0.2857
2025-12-28 18:22:34,6162,15,1.13,13,0.1333
2025-12-28 18:22:34,6168,19,1.05,13,0.0526
2025-12-28 18:22:34,6176,11,1.00,13,0.1818
2025-12-28 18:22:34,6182,15,1.00,13,0.1333
2025-12-28 18:22:34,6186,11,1.09,13,0.0000
2025-12-28 18:22:34,6193,14,1.00,13,0.2857
2025-12-28 18:22:34,6200,17,1.00,13,0.3529
2025-12-28 18:22:34,6208,19,1.00,13,0.1579
2025-12-28 18:22:34,6212,15,1.27,13,0.0667
2025-12-28 18:22:34,6217,10,1.50,13,0.2000
2025-12-28 18:22:34,6223,14,1.36,13,0.2857
2025-12-28 18:22:34,6232,15,1.20,13,0.3333
2025-12-28 18:22:34,6238,19,1.26,13,0.1579
2025-12-28 18:22:34,6241,16,1.62,13,0.0625
2025-12-28 18:22:34,6244,13,1.92,13,0.0000
2025-12-28 18:22:34,6247,10,2.00,13,0.2000
2025-12-28 18:22:34,6252,15,1.60,13,0.1333
2025-12-28 18:22:34,6256,11,1.82,13,0.0909
2025-12-28 18:22:35,6258,19,1.47,13,0.1053
2025-12-28 18:22:35,6262,15,1.33,13,0.2000
2025-12-28 18:22:35,6268,19,1.26,13,0.1053
2025-12-28 18:22:35,6274,13,1.54,13,0.1538
2025-12-28 18:22:35,6279,18,1.39,13,0.0556
2025-12-28 18:22:35,6283,14,1.36,13,0.0714
2025-12-28 18:22:35,6290,17,1.18,13,0.2941
2025-12-28 18:22:35,6295,12,1.42,13,0.1667
2025-12-28 18:22:35,6303,14,1.29,13,0.0714
2025-12-28 18:22:35,6308,19,1.16,13,0.2105
2025-12-28 18:22:35,6313,14,1.14,13,0.2143
2025-12-28 18:22:35,6318,19,1.16,13,0.2632
2025-12-28 18:22:35,6324,13,1.38,13,0.1538
2025-12-28 18:22:35,6332,15,1.47,13,0.2000
2025-12-28 18:22:35,6334,13,1.54,13,0.1538
2025-12-28 18:22:35,6336,11,1.55,13,0.1818
2025-12-28 18:22:35,6344,13,1.77,13,0.1538
2025-12-28 18:22:35,6350,17,1.59,13,0.0588
2025-12-28 18:22:35,6353,14,1.71,13,0.1429
2025-12-28 18:22:35,6358,19,1.74,13,0.1579
2025-12-28 18:22:35,6363,14,1.71,13,0.2143
2025-12-28 18:22:35,6365,12,1.42,13,0.2500
2025-12-28 18:22:35,6369,18,1.28,13,0.1667
2025-12-28 18:22:35,6376,11,1.45,13,0.2727
2025-12-28 18:22:35,6383,14,1.36,13,0.0714
2025-12-28 18:22:35,6387,10,1.50,13,0.1000
2025-12-28 18:22:35,6391,16,1.56,13,0.0625
2025-12-28 18:22:35,6393,14,1.79,13,0.0714
2025-12-28 18:22:35,6395,12,1.67,13,0.2500
2025-12-28 18:22:35,6403,14,1.43,13,0.1429
2025-12-28 18:22:35,6405,12,1.50,13,0.2500
2025-12-28 18:22:35,6408,19,1.16,13,0.2105
2025-12-28 18:22:35,6415,12,1.33,13,0.2500
2025-12-28 18:22:35,6421,16,1.31,13,0.1875
2025-12-28 18:22:35,6423,14,1.36,13,0.0714
2025-12-28 18:22:35,6428,19,1.21,13,0.1053
2025-12-28 18:22:35,6434,13,1.31,13,0.0769
2025-12-28 18:22:35,6435,12,1.50,13,0.1667
2025-12-28 18:22:36,6439,18,1.50,13,0.1667
2025-12-28 18:22:36,6445,12,1.50,13,0.1667
2025-12-28 18:22:36,6448,19,1.37,13,0.3158
2025-12-28 18:22:36,6454,13,1.77,13,0.3077
2025-12-28 18:22:36,6466,11,1.45,13,0.0909
2025-12-28 18:22:36,6470,17,1.47,13,0.0588
2025-12-28 18:22:36,6471,16,1.50,13,0.0625
2025-12-28 18:22:36,6478,19,1.37,13,0.1579
2025-12-28 18:22:36,6483,14,1.93,13,0.1429
2025-12-28 18:22:36,6490,17,1.65,13,0.1176
2025-12-28 18:22:36,6495,12,2.25,13,0.0833
2025-12-28 18:22:36,6497,10,2.20,13,0.1000
2025-12-28 18:22:36,6502,15,1.80,13,0.2667
2025-12-28 18:22:36,6509,18,1.44,13,0.2222
2025-12-28 18:22:36,6512,15,1.53,13,0.2000
2025-12-28 18:22:36,6518,19,1.37,13,0.0526
2025-12-28 18:22:36,6523,14,1.64,13,0.2143
2025-12-28 18:22:36,6528,19,1.47,13,0.2105
2025-12-28 18:22:36,6533,14,1.64,13,0.2143
2025-12-28 18:22:36,6537,10,1.80,13,0.2000
2025-12-28 18:22:36,6540,17,1.53,13,0.1176
2025-12-28 18:22:36,6545,12,1.42,13,0.0833
2025-12-28 18:22:36,6550,17,1.29,13,0.1765
2025-12-28 18:22:36,6559,18,1.33,13,0.1667
2025-12-28 18:22:36,6562,15,1.73,13,0.2000
2025-12-28 18:22:36,6569,18,1.33,13,0.2778
2025-12-28 18:22:36,6573,14,1.57,13,0.2143
2025-12-28 18:22:36,6582,15,1.13,13,0.1333
2025-12-28 18:22:36,6583,14,1.07,13,0.2143
2025-12-28 18:22:36,6592,15,1.13,13,0.2000
2025-12-28 18:22:36,6598,19,1.16,13,0.2105
2025-12-28 18:22:36,6601,16,1.31,13,0.1875
2025-12-28 18:22:36,6610,17,1.24,13,0.2353
2025-12-28 18:22:36,6615,12,1.25,13,0.1667
2025-12-28 18:22:36,6621,16,1.25,13,0.1875
2025-12-28 18:22:36,6624,13,1.38,13,0.0769
2025-12-28 18:22:36,6630,17,1.35,13,0.0588
2025-12-28 18:22:36,6639,18,1.17,13,0.2222
2025-12-28 18:22:36,6642,15,1.33,13,0.4000
2025-12-28 18:22:37,6649,18,1.44,13,0.1667
2025-12-28 18:22:37,6653,14,1.36,13,0.1429
2025-12-28 18:22:37,6661,16,1.25,13,0.1875
2025-12-28 18:22:37,6666,11,1.64,13,0.1818
2025-12-28 18:22:37,6668,19,1.37,13,0.3684
2025-12-28 18:22:37,6674,13,1.69,13,0.0000
2025-12-28 18:22:37,6677,10,1.50,13,0.0000
2025-12-28 18:22:37,6687,10,1.90,13,0.3000
2025-12-28 18:22:37,6691,16,1.38,13,0.1250
2025-12-28 18:22:37,6693,14,1.50,13,0.0000
2025-12-28 18:22:37,6699,18,1.44,13,0.1111
2025-12-28 18:22:37,6705,12,1.75,13,0.0833
2025-12-28 18:22:37,6707,10,2.10,13,0.2000
2025-12-28 18:22:37,6712,15,1.60,13,0.2000
2025-12-28 18:22:37,6715,12,1.75,13,0.1667
2025-12-28 18:22:37,6718,19,1.53,13,0.1053
2025-12-28 18:22:37,6722,15,1.40,13,0.2000
2025-12-28 18:22:37,6727,10,1.50,13,0.0000
2025-12-28 18:22:37,6733,14,1.50,13,0.2857
2025-12-28 18:22:37,6737,10,1.50,13,0.1000
2025-12-28 18:22:37,6738,19,1.26,13,0.1053
2025-12-28 18:22:37,6745,12,1.50,13,0.0833
2025-12-28 18:22:37,6751,16,1.50,13,0.1250
2025-12-28 18:22:37,6755,12,1.67,13,0.0000
2025-12-28 18:22:37,6757,10,1.60,13,0.1000
2025-12-28 18:22:37,6760,17,1.41,13,0.3529
2025-12-28 18:22:37,6766,11,1.64,13,0.0909
2025-12-28 18:22:37,6775,12,1.67,13,0.0000
2025-12-28 18:22:37,6777,10,1.60,13,0.2000
2025-12-28 18:22:37,6783,14,1.57,13,0.0000
2025-12-28 18:22:37,6788,19,1.37,13,0.1053
2025-12-28 18:22:37,6792,15,1.60,13,0.2000
2025-12-28 18:22:37,6799,18,1.44,13,0.2222
2025-12-28 18:22:37,6804,13,1.69,13,0.2308
2025-12-28 18:22:37,6808,19,1.58,13,0.2632
2025-12-28 18:22:37,6815,12,1.75,13,0.4167
2025-12-28 18:22:37,6823,14,1.29,13,0.0714
2025-12-28 18:22:37,6828,19,1.32,13,0.2105
2025-12-28 18:22:37,6836,11,1.36,13,0.0909
2025-12-28 18:22:38,6841,16,1.44,13,0.1875
2025-12-28 18:22:38,6848,19,1.32,13,0.1053
2025-12-28 18:22:38,6852,15,1.20,13,0.2000
2025-12-28 18:22:38,6855,12,1.42,13,0.0833
2025-12-28 18:22:38,6859,18,1.22,13,0.0556
2025-12-28 18:22:38,6867,10,1.30,13,0.0000
2025-12-28 18:22:38,6868,19,1.32,13,0.2105
2025-12-28 18:22:38,6871,16,1.62,13,0.1250
2025-12-28 18:22:38,6877,10,2.00,13,0.1000
2025-12-28 18:22:38,6880,17,1.53,13,0.1176
2025-12-28 18:22:38,6885,12,1.75,13,0.2500
2025-12-28 18:22:38,6889,18,1.50,13,0.2778
2025-12-28 18:22:38,6898,19,1.42,13,0.1579
2025-12-28 18:22:38,6903,14,1.79,13,0.0714
2025-12-28 18:22:38,6907,10,1.80,13,0.2000
2025-12-28 18:22:38,6911,16,1.38,13,0.2500
2025-12-28 18:22:38,6916,11,1.73,13,0.2727
2025-12-28 18:22:38,6921,16,1.62,13,0.0000
2025-12-28 18:22:38,6925,12,1.75,13,0.0833
2025-12-28 18:22:38,6930,17,1.47,13,0.1765
2025-12-28 18:22:38,6936,11,1.73,13,0.1818
2025-12-28 18:22:38,6939,18,1.06,13,0.2222
2025-12-28 18:22:38,6944,13,1.08,13,0.3077
2025-12-28 18:22:38,6954,13,1.23,13,0.0769
2025-12-28 18:22:38,6957,10,1.40,13,0.1000
2025-12-28 18:22:38,6966,11,1.36,13,0.1818
2025-12-28 18:22:38,6971,16,1.25,13,0.3125
2025-12-28 18:22:38,6975,12,1.67,13,0.4167
2025-12-28 18:22:38,6985,12,1.33,13,0.2500
2025-12-28 18:22:38,6985,12,1.33,13,0.3333
2025-12-28 18:22:38,6992,15,1.33,13,0.2000
2025-12-28 18:22:38,6996,11,1.73,13,0.0909
2025-12-28 18:22:38,7000,17,1.35,13,0.2353
2025-12-28 18:22:38,7006,11,1.64,13,0.0909
2025-12-28 18:22:38,7010,17,1.35,13,0.1765
2025-12-28 18:22:38,7018,19,1.26,13,0.1053
2025-12-28 18:22:38,7022,15,1.20,13,0.2000
2025-12-28 18:22:38,7032,15,1.20,13,0.2000
2025-12-28 18:22:38,7037,10,1.00,13,0.4000
2025-12-28 18:22:38,7044,13,1.15,13,0.1538
2025-12-28 18:22:39,7054,13,1.08,13,0.0769
2025-12-28 18:22:39,7057,10,1.20,13,0.0000
2025-12-28 18:22:39,7061,16,1.31,13,0.0625
2025-12-28 18:22:39,7068,19,1.26,13,0.2105
2025-12-28 18:22:39,7073,14,1.50,13,0.1429
2025-12-28 18:22:39,7081,16,1.31,13,0.0625
2025-12-28 18:22:39,7085,12,1.50,13,0.0000
2025-12-28 18:22:39,7089,18,1.11,13,0.2222
2025-12-28 18:22:39,7094,13,1.23,13,0.2308
2025-12-28 18:22:39,7102,15,1.13,13,0.2000
2025-12-28 18:22:39,7104,13,1.38,13,0.1538
2025-12-28 18:22:39,7112,15,1.07,13,0.0667
2025-12-28 18:22:39,7118,19,1.05,13,0.1579
2025-12-28 18:22:39,7123,14,1.00,13,0.1429
2025-12-28 18:22:39,7130,17,1.18,13,0.2353
2025-12-28 18:22:39,7135,12,1.33,13,0.1667
2025-12-28 18:22:39,7142,15,1.13,13,0.1333
2025-12-28 18:22:39,7150,17,1.18,13,0.2941
2025-12-28 18:22:39,7153,14,1.43,13,0.2143
2025-12-28 18:22:39,7162,15,1.20,13,0.2000
2025-12-28 18:22:39,7169,18,1.28,13,0.0556
2025-12-28 18:22:39,7174,13,1.23,13,0.0769
2025-12-28 18:22:39,7180,17,1.29,13,0.1765
2025-12-28 18:22:39,7185,12,1.42,13,0.1667
2025-12-28 18:22:39,7189,18,1.33,13,0.2222
2025-12-28 18:22:39,7194,13,1.46,13,0.1538
2025-12-28 18:22:39,7204,13,1.62,13,0.1538
2025-12-28 18:22:39,7210,17,1.29,13,0.1176
2025-12-28 18:22:39,7215,12,1.42,13,0.0833
2025-12-28 18:22:39,7219,18,1.22,13,0.1667
2025-12-28 18:22:39,7226,11,1.18,13,0.0909
2025-12-28 18:22:39,7232,15,1.20,13,0.0667
2025-12-28 18:22:39,7236,11,1.09,13,0.0000
2025-12-28 18:22:39,7244,13,1.15,13,0.0769
2025-12-28 18:22:39,7249,18,1.00,13,0.3333
2025-12-28 18:22:39,7255,12,1.17,13,0.0833
2025-12-28 18:22:39,7261,16,1.19,13,0.1875
2025-12-28 18:22:39,7266,11,1.36,13,0.1818
2025-12-28 18:22:39,7272,15,1.20,13,0.2000
2025-12-28 18:22:40,7279,18,1.28,13,0.2778
2025-12-28 18:22:40,7285,12,1.25,13,0.1667
2025-12-28 18:22:40,7289,18,1.28,13,0.1667
2025-12-28 18:22:40,7292,15,1.53,13,0.2000
2025-12-28 18:22:40,7298,19,1.26,13,0.0000
2025-12-28 18:22:40,7303,14,1.29,13,0.2143
2025-12-28 18:22:40,7305,12,1.50,13,0.0833
2025-12-28 18:22:40,7312,15,1.13,13,0.1333
2025-12-28 18:22:40,7317,10,1.10,13,0.3000
2025-12-28 18:22:40,7325,12,1.08,13,0.2500
2025-12-28 18:22:40,7332,15,1.20,13,0.2667
2025-12-28 18:22:40,7335,12,1.25,13,0.2500
2025-12-28 18:22:40,7345,12,1.67,13,0.0833
2025-12-28 18:22:40,7352,15,1.40,13,0.1333
2025-12-28 18:22:40,7355,12,1.25,13,0.1667
2025-12-28 18:22:40,7362,15,1.07,13,0.4000
2025-12-28 18:22:40,7369,18,1.06,13,0.1667
2025-12-28 18:22:40,7375,12,1.08,13,0.0833
2025-12-28 18:22:40,7380,17,1.06,13,0.0588
2025-12-28 18:22:40,7387,10,1.30,13,0.0000
2025-12-28 18:22:40,7390,17,1.12,13,0.1176
2025-12-28 18:22:40,7394,13,1.15,13,0.0769
2025-12-28 18:22:40,7402,15,1.20,13,0.3333
2025-12-28 18:22:40,7411,16,1.62,13,0.1250
2025-12-28 18:22:40,7414,13,1.46,13,0.1538
2025-12-28 18:22:40,7419,18,1.22,13,0.2222
2025-12-28 18:22:40,7420,17,1.24,13,0.1765
2025-12-28 18:22:40,7428,19,1.05,13,0.0000
2025-12-28 18:22:40,7434,13,1.08,13,0.0769
2025-12-28 18:22:40,7439,18,1.11,13,0.1111
2025-12-28 18:22:40,7443,14,1.36,13,0.3571
2025-12-28 18:22:40,7450,17,1.24,13,0.1176
2025-12-28 18:22:40,7456,11,1.36,13,0.1818
2025-12-28 18:22:40,7460,17,1.29,13,0.1765
2025-12-28 18:22:40,7466,11,1.55,13,0.2727
2025-12-28 18:22:40,7473,14,1.36,13,0.2143
2025-12-28 18:22:40,7480,17,1.47,13,0.2353
2025-12-28 18:22:40,7482,15,1.60,13,0.2000
2025-12-28 18:22:40,7492,15,1.60,13,0.0667
2025-12-28 18:22:41,7497,10,1.70,13,0.1000
2025-12-28 18:22:41,7502,15,1.60,13,0.3333
2025-12-28 18:22:41,7508,19,1.37,13,0.1579
2025-12-28 18:22:41,7510,17,1.59,13,0.5294
2025-12-28 18:22:41,7519,18,1.56,13,0.4444
2025-12-28 18:22:41,7525,12,1.33,13,0.1667
2025-12-28 18:22:41,7530,17,1.47,13,0.1176
2025-12-28 18:22:41,7533,14,1.50,13,0.0714
2025-12-28 18:22:41,7544,13,1.46,13,0.0769
2025-12-28 18:22:41,7551,16,1.06,13,0.2500
2025-12-28 18:22:41,7558,19,1.05,13,0.1579
2025-12-28 18:22:41,7566,11,1.09,13,0.0000
2025-12-28 18:22:41,7568,19,1.00,13,0.1053
2025-12-28 18:22:41,7571,16,1.12,13,0.0625
2025-12-28 18:22:41,7583,14,1.07,13,0.1429
2025-12-28 18:22:41,7586,11,1.18,13,0.1818
2025-12-28 18:22:41,7593,14,1.07,13,0.2857
2025-12-28 18:22:41,7597,10,1.40,13,0.3000
2025-12-28 18:22:41,7605,12,1.33,13,0.1667
2025-12-28 18:22:41,7609,18,1.22,13,0.1667
2025-12-28 18:22:41,7617,10,1.20,13,0.4000
2025-12-28 18:22:41,7622,15,1.13,13,0.2000
2025-12-28 18:22:41,7625,12,1.08,13,0.1667
2025-12-28 18:22:41,7630,17,1.06,13,0.0588
2025-12-28 18:22:41,7638,19,1.26,13,0.0526
2025-12-28 18:22:41,7642,15,1.33,13,0.0667
2025-12-28 18:22:41,7651,16,1.25,13,0.0625
2025-12-28 18:22:41,7653,14,1.07,13,0.0714
2025-12-28 18:22:41,7660,17,1.00,13,0.1765
2025-12-28 18:22:41,7662,15,1.07,13,0.1333
2025-12-28 18:22:41,7669,18,1.06,13,0.1667
2025-12-28 18:22:41,7674,13,1.31,13,0.2308
2025-12-28 18:22:41,7683,14,1.14,13,0.2143
2025-12-28 18:22:41,7689,18,1.17,13,0.2222
2025-12-28 18:22:41,7692,15,1.20,13,0.0667
2025-12-28 18:22:41,7698,19,1.32,13,0.0526
2025-12-28 18:22:41,7699,18,1.39,13,0.1667
2025-12-28 18:22:41,7706,11,1.36,13,0.0909
2025-12-28 18:22:42,7710,17,1.18,13,0.2353
2025-12-28 18:22:42,7721,16,1.12,13,0.3750
2025-12-28 18:22:42,7725,12,1.25,13,0.1667
2025-12-28 18:22:42,7733,14,1.21,13,0.2143
2025-12-28 18:22:42,7737,10,1.40,13,0.2000
2025-12-28 18:22:42,7744,13,1.23,13,0.0000
2025-12-28 18:22:42,7749,18,1.11,13,0.1667
2025-12-28 18:22:42,7753,14,1.50,13,0.2143
2025-12-28 18:22:42,7757,10,1.80,13,0.0000
2025-12-28 18:22:42,7762,15,1.60,13,0.2667
2025-12-28 18:22:42,7767,10,2.20,13,0.2000
2025-12-28 18:22:42,7768,19,1.53,13,0.1053
2025-12-28 18:22:42,7775,12,1.75,13,0.0833
2025-12-28 18:22:42,7776,11,1.64,13,0.1818
2025-12-28 18:22:42,7784,13,1.38,13,0.2308
2025-12-28 18:22:42,7789,18,1.28,13,0.1667
2025-12-28 18:22:42,7793,14,1.79,13,0.1429
2025-12-28 18:22:42,7798,19,1.37,13,0.1579
2025-12-28 18:22:42,7804,13,1.31,13,0.1538
2025-12-28 18:22:42,7810,17,1.18,13,0.2353
2025-12-28 18:22:42,7816,11,1.00,13,0.1818
2025-12-28 18:22:42,7823,14,1.00,13,0.1429
2025-12-28 18:22:42,7827,10,1.10,13,0.1000
2025-12-28 18:22:42,7830,17,1.29,13,0.1176
2025-12-28 18:22:42,7837,10,1.40,13,0.1000
2025-12-28 18:22:42,7843,14,1.36,13,0.2143
2025-12-28 18:22:42,7852,15,1.33,13,0.0667
2025-12-28 18:22:42,7856,11,1.45,13,0.1818
2025-12-28 18:22:42,7861,16,1.50,13,0.0625
2025-12-28 18:22:42,7867,10,1.50,13,0.0000
2025-12-28 18:22:42,7870,17,1.41,13,0.2353
2025-12-28 18:22:42,7877,10,1.60,13,0.3000
2025-12-28 18:22:42,7884,13,1.62,13,0.3077
2025-12-28 18:22:42,7889,18,1.39,13,0.0556
2025-12-28 18:22:42,7893,14,1.71,13,0.0714
2025-12-28 18:22:42,7898,19,1.58,13,0.0526
2025-12-28 18:22:42,7901,16,1.75,13,0.3125
2025-12-28 18:22:42,7910,17,1.59,13,0.2353
2025-12-28 18:22:42,7912,15,1.53,13,0.2667
2025-12-28 18:22:42,7917,10,1.70,13,0.0000
2025-12-28 18:22:43,7925,12,1.25,13,0.1667
